player_id,player_name,sex,n_games,win_rate,avg_ace,avg_df,avg_svpt,avg_first_in,avg_first_won,avg_second_won,avg_sv_gms,avg_bp_saved,avg_bp_faced,cluster,PC1,PC2,PC3,PC4,best_rank,rank_level,dominant_sex,mis_clustered_type
215370,Bianca Andreescu,WTA,116,0.5517241379310341,2.238938053097345,2.938053097345133,72.76106194690266,47.424778761061944,30.08849557522124,12.283185840707963,11.017699115044248,4.442477876106194,7.8672566371681425,2,0.4310460053888596,-0.16070573185959983,-0.43850053653628385,0.12308169674605221,4,2,WTA,Correct
215371,Francesca Di Lorenzo,WTA,11,0.18181818181818177,1.4545454545454546,5.090909090909091,64.72727272727273,42,24.09090909090909,8.090909090909092,9.636363636363637,4.7272727272727275,9.454545454545455,2,2.5794183983623356,-1.1255627322077062,0.952014999599966,0.8766400337599872,118,17,WTA,Correct
215453,Marina Bassols Ribera,WTA,16,0.0625,0.625,3.625,69.5,41,22.4375,13.125,10.4375,4.625,9.5625,2,1.7791151030713126,-0.8807368650030666,0.3992616615989878,-0.8230327314165331,108,16,WTA,Correct
215480,Suzan Lamens,WTA,31,0.5483870967741933,2.375,4.583333333333334,68.95833333333333,42.708333333333336,26.291666666666668,11.291666666666666,10.75,4.083333333333333,8.208333333333332,2,1.4059403433859126,-0.0655676175815732,0.8136438101182618,0.3768945723801234,161,22,WTA,Correct
215566,Gergana Topalova,WTA,7,0.2857142857142857,0.6666666666666667,1.6666666666666667,71,48,25,9,12,4.666666666666667,11.333333333333334,2,1.1562770061031498,-1.778987575716272,-1.3989690532768955,0.08494232062538064,231,26,WTA,Correct
215572,Nuria Brancaccio,WTA,11,0.2727272727272727,0.8181818181818181,3.3636363636363638,65.54545454545455,47,25.454545454545453,7.2727272727272725,9.636363636363637,5,9.727272727272727,2,2.2780603709523337,-1.521046918732518,-0.4800298657617683,0.9150164042732556,167,23,WTA,Correct
215613,Emma Navarro,WTA,108,0.6018518518518522,1.287037037037037,2.5462962962962963,71,45.43518518518518,28.22222222222222,12.342592592592592,10.675925925925926,4.194444444444445,7.740740740740742,2,0.9758735974768943,0.015237018115255067,-0.6677571694648262,-0.14387909914992117,32,7,WTA,Correct
215713,Anastasia Potapova,WTA,178,0.5449438202247195,2.0795454545454546,4.77840909090909,73.57954545454545,42.42045454545454,27.14204545454546,13.77840909090909,10.97159090909091,5.0568181818181825,9.079545454545457,2,0.7296468192046519,-0.8972604704812666,1.1765806938557275,-0.4370116617672427,21,4,WTA,Correct
215785,Camila Osorio,WTA,134,0.5373134328358212,1.1068702290076338,4.900763358778626,73.26717557251908,48.31297709923664,28.740458015267176,10.290076335877862,10.709923664122137,5.068702290076336,9.610687022900763,2,0.9054925596961537,-1.5754333044016637,0.687527446281663,0.8219116066193807,33,7,WTA,Correct
215872,Kamilla Rakhimova,WTA,90,0.4222222222222225,1.3595505617977526,4.134831460674158,73.58426966292134,42.57303370786517,26.191011235955052,14.191011235955054,11.112359550561798,4.123595505617978,8.43820224719101,2,0.8546832279036123,-0.175600139786374,0.6958186192244447,-0.47544657886495156,65,12,WTA,Correct
